surveillance_network	site	week_ending_date	epiweeks	age_group	rate_per_100k	rsvpos	rsvtest	rsv_positivity	wili	flu_positivity
RSV-NET	Overall	2025-09-06	202536	Overall	0.1				1.80315	0.004
RSV-NET	Overall	2025-09-06	202536	Overall	0.0				1.80315	0.004
RSV-NET	Overall	2025-09-06	202536	Overall	0.1				1.80315	0.004
RSV-NET	Overall	2025-09-06	202536	Overall	0.0				1.80315	0.004
RSV-NET	Overall	2025-09-06	202536	Overall	0.0				1.80315	0.004
RSV-NET	Overall	2025-09-13	202537	Overall	0.1				1.75434	0.005
RSV-NET	Overall	2025-09-13	202537	Overall	0.0				1.75434	0.005
RSV-NET	Overall	2025-09-13	202537	Overall	0.1				1.75434	0.005
RSV-NET	Overall	2025-09-13	202537	Overall	0.0				1.75434	0.005
RSV-NET	Overall	2025-09-13	202537	Overall	0.0				1.75434	0.005
RSV-NET	Overall	2025-09-13	202537	Overall	0.1				1.75434	0.005
RSV-NET	Overall	2025-09-13	202537	Overall	0.0				1.75434	0.005
RSV-NET	Overall	2025-09-13	202537	Overall	0.1				1.75434	0.005
RSV-NET	Overall	2025-09-20	202538	Overall	0.1				1.72128	0.005
RSV-NET	Overall	2025-09-20	202538	Overall	0.1				1.72128	0.005
RSV-NET	Overall	2025-09-20	202538	Overall	0.1				1.72128	0.005
RSV-NET	Overall	2025-09-20	202538	Overall	0.0				1.72128	0.005
RSV-NET	Overall	2025-09-20	202538	Overall	0.1				1.72128	0.005
RSV-NET	Overall	2025-09-20	202538	Overall	0.2				1.72128	0.005
RSV-NET	Overall	2025-09-20	202538	Overall	0.0				1.72128	0.005
RSV-NET	Overall	2025-09-20	202538	Overall	0.1				1.72128	0.005
RSV-NET	Overall	2025-09-27	202539	Overall	0.1				1.68219	0.006
RSV-NET	Overall	2025-09-27	202539	Overall	0.1				1.68219	0.006
RSV-NET	Overall	2025-09-27	202539	Overall	0.1				1.68219	0.006
RSV-NET	Overall	2025-09-27	202539	Overall	0.1				1.68219	0.006
RSV-NET	Overall	2025-09-27	202539	Overall	0.1				1.68219	0.006
RSV-NET	Overall	2025-09-27	202539	Overall	0.2				1.68219	0.006
RSV-NET	Overall	2025-09-27	202539	Overall	0.0				1.68219	0.006
RSV-NET	Overall	2025-09-27	202539	Overall	0.1				1.68219	0.006
RSV-NET	Overall	2025-10-04	202540	Overall	0.1				1.61487	0.005
RSV-NET	Overall	2025-10-04	202540	Overall	0.1				1.61487	0.005
RSV-NET	Overall	2025-10-04	202540	Overall	0.1				1.61487	0.005
RSV-NET	Overall	2025-10-04	202540	Overall	0.1				1.61487	0.005
RSV-NET	Overall	2025-10-04	202540	Overall	0.1				1.61487	0.005
RSV-NET	Overall	2025-10-04	202540	Overall	0.3				1.61487	0.005
RSV-NET	Overall	2025-10-04	202540	Overall	0.0				1.61487	0.005
RSV-NET	Overall	2025-10-04	202540	Overall	0.0				1.61487	0.005
RSV-NET	Overall	2025-10-11	202541	Overall	0.1				1.63936	0.005
RSV-NET	Overall	2025-10-11	202541	Overall	0.1				1.63936	0.005
RSV-NET	Overall	2025-10-11	202541	Overall	0.1				1.63936	0.005
RSV-NET	Overall	2025-10-11	202541	Overall	0.1				1.63936	0.005
RSV-NET	Overall	2025-10-11	202541	Overall	0.1				1.63936	0.005
RSV-NET	Overall	2025-10-11	202541	Overall	0.3				1.63936	0.005
RSV-NET	Overall	2025-10-11	202541	Overall	0.0				1.63936	0.005
RSV-NET	Overall	2025-10-11	202541	Overall	0.0				1.63936	0.005
RSV-NET	Overall	2025-10-18	202542	Overall	0.1				1.7015	0.006
RSV-NET	Overall	2025-10-18	202542	Overall	0.2				1.7015	0.006
RSV-NET	Overall	2025-10-18	202542	Overall	0.1				1.7015	0.006
RSV-NET	Overall	2025-10-18	202542	Overall	0.1				1.7015	0.006
RSV-NET	Overall	2025-10-18	202542	Overall	0.1				1.7015	0.006
RSV-NET	Overall	2025-10-18	202542	Overall	0.5				1.7015	0.006
RSV-NET	Overall	2025-10-18	202542	Overall	0.5				1.7015	0.006
RSV-NET	Overall	2025-10-18	202542	Overall	0.1				1.7015	0.006
RSV-NET	Overall	2025-10-25	202543	Overall	0.2				1.74245	0.008
RSV-NET	Overall	2025-10-25	202543	Overall	0.2				1.74245	0.008
RSV-NET	Overall	2025-10-25	202543	Overall	0.2				1.74245	0.008
RSV-NET	Overall	2025-10-25	202543	Overall	0.1				1.74245	0.008
RSV-NET	Overall	2025-10-25	202543	Overall	0.1				1.74245	0.008
RSV-NET	Overall	2025-10-25	202543	Overall	0.4				1.74245	0.008
RSV-NET	Overall	2025-10-25	202543	Overall	0.0				1.74245	0.008
RSV-NET	Overall	2025-10-25	202543	Overall	0.1				1.74245	0.008
RSV-NET	Overall	2025-11-01	202544	Overall	0.2				1.82919	0.011000000000000001
RSV-NET	Overall	2025-11-01	202544	Overall	0.2				1.82919	0.011000000000000001
RSV-NET	Overall	2025-11-01	202544	Overall	0.2				1.82919	0.011000000000000001
RSV-NET	Overall	2025-11-01	202544	Overall	0.1				1.82919	0.011000000000000001
RSV-NET	Overall	2025-11-01	202544	Overall	0.2				1.82919	0.011000000000000001
RSV-NET	Overall	2025-11-01	202544	Overall	0.5				1.82919	0.011000000000000001
RSV-NET	Overall	2025-11-01	202544	Overall	0.0				1.82919	0.011000000000000001
RSV-NET	Overall	2025-11-01	202544	Overall	0.0				1.82919	0.011000000000000001
RSV-NET	Overall	2025-11-08	202545	Overall	0.4				2.12535	0.019
RSV-NET	Overall	2025-11-08	202545	Overall	0.3				2.12535	0.019
RSV-NET	Overall	2025-11-08	202545	Overall	0.3				2.12535	0.019
RSV-NET	Overall	2025-11-08	202545	Overall	0.2				2.12535	0.019
RSV-NET	Overall	2025-11-08	202545	Overall	0.3				2.12535	0.019
RSV-NET	Overall	2025-11-08	202545	Overall	0.8				2.12535	0.019
RSV-NET	Overall	2025-11-08	202545	Overall	0.0				2.12535	0.019
RSV-NET	Overall	2025-11-08	202545	Overall	0.2				2.12535	0.019
RSV-NET	Overall	2025-11-15	202546	Overall	0.4				2.26689	0.033
RSV-NET	Overall	2025-11-15	202546	Overall	0.4				2.26689	0.033
RSV-NET	Overall	2025-11-15	202546	Overall	0.4				2.26689	0.033
RSV-NET	Overall	2025-11-15	202546	Overall	0.2				2.26689	0.033
RSV-NET	Overall	2025-11-15	202546	Overall	0.4				2.26689	0.033
RSV-NET	Overall	2025-11-15	202546	Overall	0.9				2.26689	0.033
RSV-NET	Overall	2025-11-15	202546	Overall	0.0				2.26689	0.033
RSV-NET	Overall	2025-11-15	202546	Overall	0.2				2.26689	0.033
RSV-NET	Overall	2025-11-22	202547	Overall	0.5				2.5297	0.055
RSV-NET	Overall	2025-11-22	202547	Overall	0.4				2.5297	0.055
RSV-NET	Overall	2025-11-22	202547	Overall	0.4				2.5297	0.055
RSV-NET	Overall	2025-11-22	202547	Overall	0.3				2.5297	0.055
RSV-NET	Overall	2025-11-22	202547	Overall	0.3				2.5297	0.055
RSV-NET	Overall	2025-11-22	202547	Overall	1.0				2.5297	0.055
RSV-NET	Overall	2025-11-22	202547	Overall	0.9				2.5297	0.055
RSV-NET	Overall	2025-11-22	202547	Overall	0.2				2.5297	0.055
RSV-NET	Overall	2025-11-29	202548	Overall	0.5				2.96909	0.08
RSV-NET	Overall	2025-11-29	202548	Overall	0.5				2.96909	0.08
RSV-NET	Overall	2025-11-29	202548	Overall	0.5				2.96909	0.08
RSV-NET	Overall	2025-11-29	202548	Overall	0.2				2.96909	0.08
RSV-NET	Overall	2025-11-29	202548	Overall	0.5				2.96909	0.08
RSV-NET	Overall	2025-11-29	202548	Overall	1.3				2.96909	0.08
RSV-NET	Overall	2025-11-29	202548	Overall	0.5				2.96909	0.08
RSV-NET	Overall	2025-11-29	202548	Overall	0.3				2.96909	0.08
RSV-NET	Overall	2025-12-06	202549	Overall	0.7				3.29145	0.09
RSV-NET	Overall	2025-12-06	202549	Overall	0.9				3.29145	0.09
RSV-NET	Overall	2025-12-06	202549	Overall	0.8				3.29145	0.09
RSV-NET	Overall	2025-12-06	202549	Overall	0.4				3.29145	0.09
RSV-NET	Overall	2025-12-06	202549	Overall	0.5				3.29145	0.09
RSV-NET	Overall	2025-12-06	202549	Overall	1.9				3.29145	0.09
RSV-NET	Overall	2025-12-06	202549	Overall	0.5				3.29145	0.09
RSV-NET	Overall	2025-12-06	202549	Overall	0.4				3.29145	0.09
RSV-NET	Overall	2025-12-13	202550	Overall	1.0				4.12574	0.154
RSV-NET	Overall	2025-12-13	202550	Overall	1.1				4.12574	0.154
RSV-NET	Overall	2025-12-13	202550	Overall	1.0				4.12574	0.154
RSV-NET	Overall	2025-12-13	202550	Overall	0.6				4.12574	0.154
RSV-NET	Overall	2025-12-13	202550	Overall	0.6				4.12574	0.154
RSV-NET	Overall	2025-12-13	202550	Overall	2.1				4.12574	0.154
RSV-NET	Overall	2025-12-13	202550	Overall	0.9				4.12574	0.154
RSV-NET	Overall	2025-12-13	202550	Overall	0.4				4.12574	0.154
RSV-NET	Overall	2025-12-20	202551	Overall	1.2				6.00828	0.255
RSV-NET	Overall	2025-12-20	202551	Overall	1.4				6.00828	0.255
RSV-NET	Overall	2025-12-20	202551	Overall	1.3				6.00828	0.255
RSV-NET	Overall	2025-12-20	202551	Overall	0.8				6.00828	0.255
RSV-NET	Overall	2025-12-20	202551	Overall	0.9				6.00828	0.255
RSV-NET	Overall	2025-12-20	202551	Overall	2.4				6.00828	0.255
RSV-NET	Overall	2025-12-20	202551	Overall	0.9				6.00828	0.255
RSV-NET	Overall	2025-12-20	202551	Overall	0.5				6.00828	0.255
RSV-NET	Overall	2025-12-27	202552	Overall	1.6				8.27647	0.317
RSV-NET	Overall	2025-12-27	202552	Overall	1.6				8.27647	0.317
RSV-NET	Overall	2025-12-27	202552	Overall	1.6				8.27647	0.317
RSV-NET	Overall	2025-12-27	202552	Overall	1.1				8.27647	0.317
RSV-NET	Overall	2025-12-27	202552	Overall	1.4				8.27647	0.317
RSV-NET	Overall	2025-12-27	202552	Overall	2.7				8.27647	0.317
RSV-NET	Overall	2025-12-27	202552	Overall	0.5				8.27647	0.317
RSV-NET	Overall	2025-12-27	202552	Overall	0.8				8.27647	0.317
RSV-NET	Overall	2026-01-03	202553	Overall	1.8				7.16586	0.24600000000000002
RSV-NET	Overall	2026-01-03	202553	Overall	2.2				7.16586	0.24600000000000002
RSV-NET	Overall	2026-01-03	202553	Overall	2.0				7.16586	0.24600000000000002
RSV-NET	Overall	2026-01-03	202553	Overall	1.5				7.16586	0.24600000000000002
RSV-NET	Overall	2026-01-03	202553	Overall	1.3				7.16586	0.24600000000000002
RSV-NET	Overall	2026-01-03	202553	Overall	3.3				7.16586	0.24600000000000002
RSV-NET	Overall	2026-01-03	202553	Overall	0.0				7.16586	0.24600000000000002
RSV-NET	Overall	2026-01-03	202553	Overall	0.9				7.16586	0.24600000000000002
RSV-NET	Overall	2026-01-10	202601	Overall	1.9				5.29536	0.185
RSV-NET	Overall	2026-01-10	202601	Overall	2.1				5.29536	0.185
RSV-NET	Overall	2026-01-10	202601	Overall	2.0				5.29536	0.185
RSV-NET	Overall	2026-01-10	202601	Overall	1.4				5.29536	0.185
RSV-NET	Overall	2026-01-10	202601	Overall	1.9				5.29536	0.185
RSV-NET	Overall	2026-01-10	202601	Overall	3.2				5.29536	0.185
RSV-NET	Overall	2026-01-10	202601	Overall	1.4				5.29536	0.185
RSV-NET	Overall	2026-01-10	202601	Overall	0.8				5.29536	0.185
RSV-NET	Overall	2026-01-17	202602	Overall	1.8				4.38228	0.17
RSV-NET	Overall	2026-01-17	202602	Overall	2.2				4.38228	0.17
RSV-NET	Overall	2026-01-17	202602	Overall	2.0				4.38228	0.17
RSV-NET	Overall	2026-01-17	202602	Overall	1.6				4.38228	0.17
RSV-NET	Overall	2026-01-17	202602	Overall	1.5				4.38228	0.17
RSV-NET	Overall	2026-01-17	202602	Overall	3.2				4.38228	0.17
RSV-NET	Overall	2026-01-17	202602	Overall	0.9				4.38228	0.17
RSV-NET	Overall	2026-01-17	202602	Overall	0.9				4.38228	0.17
RSV-NET	Overall	2026-01-24	202603	Overall	2.1				4.73977	0.175
RSV-NET	Overall	2026-01-24	202603	Overall	2.0				4.73977	0.175
RSV-NET	Overall	2026-01-24	202603	Overall	2.0				4.73977	0.175
RSV-NET	Overall	2026-01-24	202603	Overall	1.7				4.73977	0.175
RSV-NET	Overall	2026-01-24	202603	Overall	1.8				4.73977	0.175
RSV-NET	Overall	2026-01-24	202603	Overall	2.2				4.73977	0.175
RSV-NET	Overall	2026-01-24	202603	Overall	2.3				4.73977	0.175
RSV-NET	Overall	2026-01-24	202603	Overall	1.1				4.73977	0.175
RSV-NET	Overall	2026-01-31	202604	Overall	2.3				4.42457	0.174
RSV-NET	Overall	2026-01-31	202604	Overall	2.2				4.42457	0.174
RSV-NET	Overall	2026-01-31	202604	Overall	2.2				4.42457	0.174
RSV-NET	Overall	2026-01-31	202604	Overall	1.7				4.42457	0.174
RSV-NET	Overall	2026-01-31	202604	Overall	1.9				4.42457	0.174
RSV-NET	Overall	2026-01-31	202604	Overall	2.8				4.42457	0.174
RSV-NET	Overall	2026-01-31	202604	Overall	2.7				4.42457	0.174
RSV-NET	Overall	2026-01-31	202604	Overall	1.1				4.42457	0.174
RSV-NET	Overall	2026-02-07	202605	Overall	2.3				4.60645	0.18
RSV-NET	Overall	2026-02-07	202605	Overall	2.5				4.60645	0.18
RSV-NET	Overall	2026-02-07	202605	Overall	2.4				4.60645	0.18
RSV-NET	Overall	2026-02-07	202605	Overall	1.9				4.60645	0.18
RSV-NET	Overall	2026-02-07	202605	Overall	2.5				4.60645	0.18
RSV-NET	Overall	2026-02-07	202605	Overall	2.7				4.60645	0.18
RSV-NET	Overall	2026-02-07	202605	Overall	5.4				4.60645	0.18
RSV-NET	Overall	2026-02-07	202605	Overall	1.4				4.60645	0.18
RSV-NET	Overall	2026-02-14	202606	Overall	2.7				4.55694	0.184
RSV-NET	Overall	2026-02-14	202606	Overall	2.6				4.55694	0.184
RSV-NET	Overall	2026-02-14	202606	Overall	2.6				4.55694	0.184
RSV-NET	Overall	2026-02-14	202606	Overall	2.1				4.55694	0.184
RSV-NET	Overall	2026-02-14	202606	Overall	2.8				4.55694	0.184
RSV-NET	Overall	2026-02-14	202606	Overall	3.2				4.55694	0.184
RSV-NET	Overall	2026-02-14	202606	Overall	0.5				4.55694	0.184
RSV-NET	Overall	2026-02-14	202606	Overall	1.4				4.55694	0.184
RSV-NET	Overall	2026-02-21	202607	Overall	3.1				4.39494	0.18100000000000002
RSV-NET	Overall	2026-02-21	202607	Overall	2.9				4.39494	0.18100000000000002
RSV-NET	Overall	2026-02-21	202607	Overall	3.0				4.39494	0.18100000000000002
RSV-NET	Overall	2026-02-21	202607	Overall	2.4				4.39494	0.18100000000000002
RSV-NET	Overall	2026-02-21	202607	Overall	3.2				4.39494	0.18100000000000002
RSV-NET	Overall	2026-02-21	202607	Overall	3.6				4.39494	0.18100000000000002
RSV-NET	Overall	2026-02-21	202607	Overall	2.3				4.39494	0.18100000000000002
RSV-NET	Overall	2026-02-21	202607	Overall	1.4				4.39494	0.18100000000000002
RSV-NET	Overall	2026-02-28	202608	Overall	2.8				3.86304	0.158
RSV-NET	Overall	2026-02-28	202608	Overall	2.8				3.86304	0.158
RSV-NET	Overall	2026-02-28	202608	Overall	2.8				3.86304	0.158
RSV-NET	Overall	2026-02-28	202608	Overall	2.3				3.86304	0.158
RSV-NET	Overall	2026-02-28	202608	Overall	3.0				3.86304	0.158
RSV-NET	Overall	2026-02-28	202608	Overall	3.1				3.86304	0.158
RSV-NET	Overall	2026-02-28	202608	Overall	0.9				3.86304	0.158
RSV-NET	Overall	2026-02-28	202608	Overall	1.5				3.86304	0.158
RSV-NET	Overall	2026-03-07	202609	Overall	2.4				3.69308	0.15
RSV-NET	Overall	2026-03-07	202609	Overall	2.4				3.69308	0.15
RSV-NET	Overall	2026-03-07	202609	Overall	2.4				3.69308	0.15
RSV-NET	Overall	2026-03-07	202609	Overall	2.1				3.69308	0.15
RSV-NET	Overall	2026-03-07	202609	Overall	2.4				3.69308	0.15
RSV-NET	Overall	2026-03-07	202609	Overall	2.7				3.69308	0.15
RSV-NET	Overall	2026-03-07	202609	Overall	2.3				3.69308	0.15
RSV-NET	Overall	2026-03-07	202609	Overall	1.2				3.69308	0.15
RSV-NET	Overall	2026-03-14	202610	Overall	1.8				3.25084	0.127
RSV-NET	Overall	2026-03-14	202610	Overall	1.9				3.25084	0.127
RSV-NET	Overall	2026-03-14	202610	Overall	1.8				3.25084	0.127
RSV-NET	Overall	2026-03-14	202610	Overall	1.6				3.25084	0.127
RSV-NET	Overall	2026-03-14	202610	Overall	1.9				3.25084	0.127
RSV-NET	Overall	2026-03-14	202610	Overall	2.3				3.25084	0.127
RSV-NET	Overall	2026-03-14	202610	Overall	2.3				3.25084	0.127
RSV-NET	Overall	2026-03-14	202610	Overall	0.9				3.25084	0.127
RSV-NET	Tennessee	2018-10-06	201840	Overall	0.1	204.0	11351.0	0.01797198484715003	1.41876	
RSV-NET	Tennessee	2018-10-13	201841	Overall	0.5	382.0	12038.0	0.0317328459877056	1.40077	
RSV-NET	Tennessee	2018-10-20	201842	Overall	0.7	452.0	12926.0	0.03496828098406313	1.47139	
RSV-NET	Tennessee	2018-10-27	201843	Overall	0.7	658.0	14062.0	0.04679277485421704	1.63634	
RSV-NET	Tennessee	2018-11-03	201844	Overall	0.6	880.0	14537.0	0.0605351860769072	1.79125	
RSV-NET	Tennessee	2018-11-10	201845	Overall	1.0	1109.0	15331.0	0.07233709477529189	1.86871	
RSV-NET	Tennessee	2018-11-17	201846	Overall	1.1	1407.0	15921.0	0.08837384586395326	1.98121	
RSV-NET	Tennessee	2018-11-24	201847	Overall	1.4	1634.0	15836.0	0.10318262187421066	2.23487	
RSV-NET	Tennessee	2018-12-01	201848	Overall	2.2	2033.0	17854.0	0.11386804077517643	2.14572	
RSV-NET	Tennessee	2018-12-08	201849	Overall	2.2	2313.0	17780.0	0.13008998875140607	2.25134	
RSV-NET	Tennessee	2018-12-15	201850	Overall	2.1	2709.0	20374.0	0.132963581034652	2.6411	
RSV-NET	Tennessee	2018-12-22	201851	Overall	2.3	3477.0	22889.0	0.15190702957752633	3.13478	
RSV-NET	Tennessee	2018-12-29	201852	Overall	2.6	3680.0	24408.0	0.15077023926581448	3.96538	
RSV-NET	Tennessee	2019-01-05	201901	Overall	3.5	3922.0	26370.0	0.14872961698900267	3.45972	
RSV-NET	Tennessee	2019-01-12	201902	Overall	2.3	3467.0	25479.0	0.1360728443031516	3.07558	
RSV-NET	Tennessee	2019-01-19	201903	Overall	1.3	3266.0	24680.0	0.13233387358184764	3.3258	
RSV-NET	Tennessee	2019-01-26	201904	Overall	1.0	3261.0	27516.0	0.118512865242041	3.79773	
RSV-NET	Tennessee	2019-02-02	201905	Overall	0.8	3252.0	27766.0	0.11712165958366347	4.34227	
RSV-NET	Tennessee	2019-02-09	201906	Overall	0.6	3197.0	30162.0	0.10599429746038061	4.86953	
RSV-NET	Tennessee	2019-02-16	201907	Overall	0.5	2758.0	27421.0	0.10057984756208745	5.03689	
RSV-NET	Tennessee	2019-02-23	201908	Overall	0.9	2612.0	28187.0	0.09266683222762266	4.8812	
RSV-NET	Tennessee	2019-03-02	201909	Overall	0.5	2248.0	28342.0	0.0793169148260532	4.54791	
RSV-NET	Tennessee	2019-03-09	201910	Overall	0.3	1978.0	28567.0	0.0692407323135086	4.3762	
RSV-NET	Tennessee	2019-03-16	201911	Overall	0.5	1837.0	29271.0	0.06275836151822622	4.22692	
RSV-NET	Tennessee	2019-03-23	201912	Overall	0.5	1529.0	27846.0	0.05490914314443726	3.68251	
RSV-NET	Tennessee	2019-03-30	201913	Overall	0.2	1259.0	25207.0	0.0499464434482485	3.08559	
RSV-NET	Tennessee	2019-04-06	201914	Overall	0.2	843.0	21510.0	0.039191073919107394	2.69831	
RSV-NET	Tennessee	2019-04-13	201915	Overall	0.2	648.0	19141.0	0.0338540306149104	2.28676	
RSV-NET	Tennessee	2019-04-20	201916	Overall	0.2	549.0	17641.0	0.031120684768437164	2.01217	
RSV-NET	Tennessee	2019-04-27	201917	Overall	0.1	437.0	16222.0	0.026938725188016273	1.71323	
RSV-NET	Tennessee	2019-05-04	201918	Overall	0.0	297.0	14437.0	0.02057214102652906	1.56678	
RSV-NET	Tennessee	2019-10-05	201940	Overall	0.1	406.0	13859.0	0.029295042932390505	1.49002	
RSV-NET	Tennessee	2019-10-12	201941	Overall	0.1	392.0	15134.0	0.025901942645698426	1.59192	
RSV-NET	Tennessee	2019-10-19	201942	Overall	0.1	534.0	16363.0	0.03263460245676221	1.72572	
RSV-NET	Tennessee	2019-10-26	201943	Overall	0.1	837.0	16123.0	0.05191341561744092	1.83419	
RSV-NET	Tennessee	2019-11-02	201944	Overall	0.2	1043.0	17240.0	0.06049883990719258	2.04008	
RSV-NET	Tennessee	2019-11-09	201945	Overall	0.4	1514.0	19202.0	0.07884595354650557	2.39351	
RSV-NET	Tennessee	2019-11-16	201946	Overall	0.8	2058.0	20036.0	0.10271511279696546	2.63251	
RSV-NET	Tennessee	2019-11-23	201947	Overall	1.4	2635.0	22391.0	0.11768121120092895	2.89941	
RSV-NET	Tennessee	2019-11-30	201948	Overall	2.2	3321.0	21807.0	0.1522905489063145	3.41501	
RSV-NET	Tennessee	2019-12-07	201949	Overall	3.5	3977.0	25823.0	0.15400999109321148	3.2579	
RSV-NET	Tennessee	2019-12-14	201950	Overall	3.4	4110.0	27091.0	0.15171090029899229	3.94308	
RSV-NET	Tennessee	2019-12-21	201951	Overall	5.1	4886.0	31128.0	0.15696479054227705	5.06435	
RSV-NET	Tennessee	2019-12-28	201952	Overall	3.6	5403.0	34433.0	0.15691342607382452	7.06161	
RSV-NET	Tennessee	2020-01-04	202001	Overall	4.2	5632.0	36718.0	0.15338526063511085	5.90066	
RSV-NET	Tennessee	2020-01-11	202002	Overall	2.8	4531.0	34938.0	0.12968687389089245	4.9402	
RSV-NET	Tennessee	2020-01-18	202003	Overall	2.1	4159.0	34661.0	0.11999076772164681	5.33135	
RSV-NET	Tennessee	2020-01-25	202004	Overall	1.7	3925.0	36708.0	0.10692492099814754	6.07822	
RSV-NET	Tennessee	2020-02-01	202005	Overall	1.7	3574.0	38777.0	0.09216803775433892	6.74724	
RSV-NET	Tennessee	2020-02-08	202006	Overall	1.4	3271.0	39197.0	0.08345026405082022	6.80157	
RSV-NET	Tennessee	2020-02-15	202007	Overall	1.0	2902.0	38187.0	0.07599444837248279	6.11292	
RSV-NET	Tennessee	2020-02-22	202008	Overall	0.8	2450.0	35753.0	0.06852571812155624	5.52513	
RSV-NET	Tennessee	2020-02-29	202009	Overall	0.7	2115.0	35957.0	0.058820257529827294	5.12333	
RSV-NET	Tennessee	2020-03-07	202010	Overall	0.7	1993.0	38007.0	0.05243770884310785	5.26652	
RSV-NET	Tennessee	2020-03-14	202011	Overall	0.4	1926.0	46884.0	0.041080112618377275	5.66932	
RSV-NET	Tennessee	2020-03-21	202012	Overall	0.4	1694.0	52483.0	0.03227711830497494	6.38029	
RSV-NET	Tennessee	2020-03-28	202013	Overall	0.2	841.0	34387.0	0.024456916858114984	4.91692	
RSV-NET	Tennessee	2020-04-04	202014	Overall	0.1	312.0	22287.0	0.013999192354287253	3.78625	
RSV-NET	Tennessee	2020-04-11	202015	Overall	0.1	132.0	14486.0	0.009112246306778959	2.80122	
RSV-NET	Tennessee	2020-04-18	202016	Overall	0.0	72.0	11405.0	0.006313020604997808	2.12907	
RSV-NET	Tennessee	2020-04-25	202017	Overall	0.0	49.0	9959.0	0.004920172708103223	1.73315	
RSV-NET	Tennessee	2020-05-02	202018	Overall	0.1	37.0	8444.0	0.00438180956892468	1.40939	
RSV-NET	Tennessee	2020-10-03	202040	Overall	0.0				1.0872	
RSV-NET	Tennessee	2020-10-10	202041	Overall	0.0				1.20898	
RSV-NET	Tennessee	2020-10-17	202042	Overall	0.0				1.10874	
RSV-NET	Tennessee	2020-10-24	202043	Overall	0.0				1.18588	
RSV-NET	Tennessee	2020-10-31	202044	Overall	0.0				1.25	
RSV-NET	Tennessee	2020-11-07	202045	Overall	0.0				1.43782	
RSV-NET	Tennessee	2020-11-14	202046	Overall	0.0				1.48426	
RSV-NET	Tennessee	2020-11-21	202047	Overall	0.0				1.54717	
RSV-NET	Tennessee	2020-11-28	202048	Overall	0.0				1.60668	
RSV-NET	Tennessee	2020-12-05	202049	Overall	0.0				1.56586	
RSV-NET	Tennessee	2020-12-12	202050	Overall	0.0				1.52073	
RSV-NET	Tennessee	2020-12-19	202051	Overall	0.0				1.50659	
RSV-NET	Tennessee	2020-12-26	202052	Overall	0.0				1.55413	
RSV-NET	Tennessee	2021-01-02	202053	Overall	0.0				1.5907	
RSV-NET	Tennessee	2021-01-09	202101	Overall	0.0				1.47569	
RSV-NET	Tennessee	2021-01-16	202102	Overall	0.0				1.29196	
RSV-NET	Tennessee	2021-01-23	202103	Overall	0.0				1.25191	
RSV-NET	Tennessee	2021-01-30	202104	Overall	0.0				1.10337	
RSV-NET	Tennessee	2021-02-06	202105	Overall	0.0				1.16554	
RSV-NET	Tennessee	2021-02-13	202106	Overall	0.0				1.00745	
RSV-NET	Tennessee	2021-02-20	202107	Overall	0.0				0.986987	
RSV-NET	Tennessee	2021-02-27	202108	Overall	0.0				0.862967	
RSV-NET	Tennessee	2021-03-06	202109	Overall	0.0				0.82875	
RSV-NET	Tennessee	2021-03-13	202110	Overall	0.0				0.883305	
RSV-NET	Tennessee	2021-03-20	202111	Overall	0.0				0.90874	
RSV-NET	Tennessee	2021-03-27	202112	Overall	0.0				0.948022	
RSV-NET	Tennessee	2021-04-03	202113	Overall	0.0				0.974936	
RSV-NET	Tennessee	2021-04-10	202114	Overall	0.0				1.06411	
RSV-NET	Tennessee	2021-04-17	202115	Overall	0.2				1.08168	
RSV-NET	Tennessee	2021-04-24	202116	Overall	0.2				1.10339	
RSV-NET	Tennessee	2021-05-01	202117	Overall	0.3				1.13164	
RSV-NET	Tennessee	2021-05-08	202118	Overall	0.4				1.1483	
