surveillance_network	site	week_ending_date	epiweeks	age_group	rate_per_100k	rsvpos	rsvtest	rsv_positivity	wili	flu_positivity	ed_influenza_pct_65p	ed_rsv_pct_65p
FluSurv-NET	Overall	2018-10-27	201843	Overall	0.0	658.0	14062.0	0.04679277485421704	1.63634			
FluSurv-NET	Overall	2018-10-27	201843	Overall	0.1	658.0	14062.0	0.04679277485421704	1.63634			
FluSurv-NET	Overall	2018-10-27	201843	Overall	0.1	658.0	14062.0	0.04679277485421704	1.63634			
FluSurv-NET	Overall	2018-11-03	201844	Overall	0.2	880.0	14537.0	0.0605351860769072	1.79125			
FluSurv-NET	Overall	2018-11-03	201844	Overall	0.1	880.0	14537.0	0.0605351860769072	1.79125			
FluSurv-NET	Overall	2018-11-03	201844	Overall	0.3	880.0	14537.0	0.0605351860769072	1.79125			
FluSurv-NET	Overall	2018-11-03	201844	Overall	0.2	880.0	14537.0	0.0605351860769072	1.79125			
FluSurv-NET	Overall	2018-11-03	201844	Overall	0.2	880.0	14537.0	0.0605351860769072	1.79125			
FluSurv-NET	Overall	2018-11-03	201844	Overall	0.0	880.0	14537.0	0.0605351860769072	1.79125			
FluSurv-NET	Overall	2018-11-03	201844	Overall	0.1	880.0	14537.0	0.0605351860769072	1.79125			
FluSurv-NET	Overall	2018-11-03	201844	Overall	0.2	880.0	14537.0	0.0605351860769072	1.79125			
FluSurv-NET	Overall	2018-11-10	201845	Overall	0.2	1109.0	15331.0	0.07233709477529189	1.86871			
FluSurv-NET	Overall	2018-11-10	201845	Overall	0.1	1109.0	15331.0	0.07233709477529189	1.86871			
FluSurv-NET	Overall	2018-11-10	201845	Overall	0.4	1109.0	15331.0	0.07233709477529189	1.86871			
FluSurv-NET	Overall	2018-11-10	201845	Overall	0.2	1109.0	15331.0	0.07233709477529189	1.86871			
FluSurv-NET	Overall	2018-11-10	201845	Overall	0.1	1109.0	15331.0	0.07233709477529189	1.86871			
FluSurv-NET	Overall	2018-11-10	201845	Overall	0.0	1109.0	15331.0	0.07233709477529189	1.86871			
FluSurv-NET	Overall	2018-11-10	201845	Overall	0.2	1109.0	15331.0	0.07233709477529189	1.86871			
FluSurv-NET	Overall	2018-11-10	201845	Overall	0.2	1109.0	15331.0	0.07233709477529189	1.86871			
FluSurv-NET	Overall	2018-11-17	201846	Overall	0.2	1407.0	15921.0	0.08837384586395326	1.98121			
FluSurv-NET	Overall	2018-11-17	201846	Overall	0.2	1407.0	15921.0	0.08837384586395326	1.98121			
FluSurv-NET	Overall	2018-11-17	201846	Overall	0.6	1407.0	15921.0	0.08837384586395326	1.98121			
FluSurv-NET	Overall	2018-11-17	201846	Overall	0.0	1407.0	15921.0	0.08837384586395326	1.98121			
FluSurv-NET	Overall	2018-11-17	201846	Overall	0.1	1407.0	15921.0	0.08837384586395326	1.98121			
FluSurv-NET	Overall	2018-11-17	201846	Overall	0.5	1407.0	15921.0	0.08837384586395326	1.98121			
FluSurv-NET	Overall	2018-11-17	201846	Overall	0.2	1407.0	15921.0	0.08837384586395326	1.98121			
FluSurv-NET	Overall	2018-11-17	201846	Overall	0.3	1407.0	15921.0	0.08837384586395326	1.98121			
FluSurv-NET	Overall	2018-11-24	201847	Overall	0.3	1634.0	15836.0	0.10318262187421066	2.23487			
FluSurv-NET	Overall	2018-11-24	201847	Overall	0.2	1634.0	15836.0	0.10318262187421066	2.23487			
FluSurv-NET	Overall	2018-11-24	201847	Overall	0.7	1634.0	15836.0	0.10318262187421066	2.23487			
FluSurv-NET	Overall	2018-11-24	201847	Overall	0.3	1634.0	15836.0	0.10318262187421066	2.23487			
FluSurv-NET	Overall	2018-11-24	201847	Overall	0.3	1634.0	15836.0	0.10318262187421066	2.23487			
FluSurv-NET	Overall	2018-11-24	201847	Overall	0.0	1634.0	15836.0	0.10318262187421066	2.23487			
FluSurv-NET	Overall	2018-11-24	201847	Overall	0.3	1634.0	15836.0	0.10318262187421066	2.23487			
FluSurv-NET	Overall	2018-11-24	201847	Overall	0.4	1634.0	15836.0	0.10318262187421066	2.23487			
FluSurv-NET	Overall	2018-12-01	201848	Overall	0.6	2033.0	17854.0	0.11386804077517643	2.14572			
FluSurv-NET	Overall	2018-12-01	201848	Overall	0.3	2033.0	17854.0	0.11386804077517643	2.14572			
FluSurv-NET	Overall	2018-12-01	201848	Overall	1.1	2033.0	17854.0	0.11386804077517643	2.14572			
FluSurv-NET	Overall	2018-12-01	201848	Overall	0.5	2033.0	17854.0	0.11386804077517643	2.14572			
FluSurv-NET	Overall	2018-12-01	201848	Overall	0.6	2033.0	17854.0	0.11386804077517643	2.14572			
FluSurv-NET	Overall	2018-12-01	201848	Overall	0.0	2033.0	17854.0	0.11386804077517643	2.14572			
FluSurv-NET	Overall	2018-12-01	201848	Overall	0.5	2033.0	17854.0	0.11386804077517643	2.14572			
FluSurv-NET	Overall	2018-12-01	201848	Overall	0.6	2033.0	17854.0	0.11386804077517643	2.14572			
FluSurv-NET	Overall	2018-12-08	201849	Overall	0.7	2313.0	17780.0	0.13008998875140607	2.25134			
FluSurv-NET	Overall	2018-12-08	201849	Overall	0.5	2313.0	17780.0	0.13008998875140607	2.25134			
FluSurv-NET	Overall	2018-12-08	201849	Overall	1.3	2313.0	17780.0	0.13008998875140607	2.25134			
FluSurv-NET	Overall	2018-12-08	201849	Overall	0.3	2313.0	17780.0	0.13008998875140607	2.25134			
FluSurv-NET	Overall	2018-12-08	201849	Overall	0.8	2313.0	17780.0	0.13008998875140607	2.25134			
FluSurv-NET	Overall	2018-12-08	201849	Overall	1.0	2313.0	17780.0	0.13008998875140607	2.25134			
FluSurv-NET	Overall	2018-12-08	201849	Overall	0.6	2313.0	17780.0	0.13008998875140607	2.25134			
FluSurv-NET	Overall	2018-12-08	201849	Overall	0.7	2313.0	17780.0	0.13008998875140607	2.25134			
FluSurv-NET	Overall	2018-12-15	201850	Overall	1.2	2709.0	20374.0	0.132963581034652	2.6411			
FluSurv-NET	Overall	2018-12-15	201850	Overall	0.7	2709.0	20374.0	0.132963581034652	2.6411			
FluSurv-NET	Overall	2018-12-15	201850	Overall	2.6	2709.0	20374.0	0.132963581034652	2.6411			
FluSurv-NET	Overall	2018-12-15	201850	Overall	0.6	2709.0	20374.0	0.132963581034652	2.6411			
FluSurv-NET	Overall	2018-12-15	201850	Overall	1.4	2709.0	20374.0	0.132963581034652	2.6411			
FluSurv-NET	Overall	2018-12-15	201850	Overall	2.5	2709.0	20374.0	0.132963581034652	2.6411			
FluSurv-NET	Overall	2018-12-15	201850	Overall	1.1	2709.0	20374.0	0.132963581034652	2.6411			
FluSurv-NET	Overall	2018-12-15	201850	Overall	1.3	2709.0	20374.0	0.132963581034652	2.6411			
FluSurv-NET	Overall	2018-12-22	201851	Overall	1.9	3477.0	22889.0	0.15190702957752633	3.13478			
FluSurv-NET	Overall	2018-12-22	201851	Overall	1.4	3477.0	22889.0	0.15190702957752633	3.13478			
FluSurv-NET	Overall	2018-12-22	201851	Overall	3.3	3477.0	22889.0	0.15190702957752633	3.13478			
FluSurv-NET	Overall	2018-12-22	201851	Overall	0.8	3477.0	22889.0	0.15190702957752633	3.13478			
FluSurv-NET	Overall	2018-12-22	201851	Overall	2.4	3477.0	22889.0	0.15190702957752633	3.13478			
FluSurv-NET	Overall	2018-12-22	201851	Overall	5.4	3477.0	22889.0	0.15190702957752633	3.13478			
FluSurv-NET	Overall	2018-12-22	201851	Overall	1.7	3477.0	22889.0	0.15190702957752633	3.13478			
FluSurv-NET	Overall	2018-12-22	201851	Overall	2.1	3477.0	22889.0	0.15190702957752633	3.13478			
FluSurv-NET	Overall	2018-12-29	201852	Overall	2.9	3680.0	24408.0	0.15077023926581448	3.96538			
FluSurv-NET	Overall	2018-12-29	201852	Overall	2.3	3680.0	24408.0	0.15077023926581448	3.96538			
FluSurv-NET	Overall	2018-12-29	201852	Overall	4.3	3680.0	24408.0	0.15077023926581448	3.96538			
FluSurv-NET	Overall	2018-12-29	201852	Overall	1.2	3680.0	24408.0	0.15077023926581448	3.96538			
FluSurv-NET	Overall	2018-12-29	201852	Overall	3.7	3680.0	24408.0	0.15077023926581448	3.96538			
FluSurv-NET	Overall	2018-12-29	201852	Overall	5.4	3680.0	24408.0	0.15077023926581448	3.96538			
FluSurv-NET	Overall	2018-12-29	201852	Overall	2.8	3680.0	24408.0	0.15077023926581448	3.96538			
FluSurv-NET	Overall	2018-12-29	201852	Overall	3.0	3680.0	24408.0	0.15077023926581448	3.96538			
FluSurv-NET	Overall	2019-01-05	201901	Overall	3.0	3922.0	26370.0	0.14872961698900267	3.45972			
FluSurv-NET	Overall	2019-01-05	201901	Overall	2.7	3922.0	26370.0	0.14872961698900267	3.45972			
FluSurv-NET	Overall	2019-01-05	201901	Overall	3.6	3922.0	26370.0	0.14872961698900267	3.45972			
FluSurv-NET	Overall	2019-01-05	201901	Overall	1.6	3922.0	26370.0	0.14872961698900267	3.45972			
FluSurv-NET	Overall	2019-01-05	201901	Overall	3.6	3922.0	26370.0	0.14872961698900267	3.45972			
FluSurv-NET	Overall	2019-01-05	201901	Overall	8.8	3922.0	26370.0	0.14872961698900267	3.45972			
FluSurv-NET	Overall	2019-01-05	201901	Overall	2.9	3922.0	26370.0	0.14872961698900267	3.45972			
FluSurv-NET	Overall	2019-01-05	201901	Overall	3.2	3922.0	26370.0	0.14872961698900267	3.45972			
FluSurv-NET	Overall	2019-01-12	201902	Overall	2.5	3467.0	25479.0	0.1360728443031516	3.07558			
FluSurv-NET	Overall	2019-01-12	201902	Overall	2.4	3467.0	25479.0	0.1360728443031516	3.07558			
FluSurv-NET	Overall	2019-01-12	201902	Overall	2.4	3467.0	25479.0	0.1360728443031516	3.07558			
FluSurv-NET	Overall	2019-01-12	201902	Overall	1.7	3467.0	25479.0	0.1360728443031516	3.07558			
FluSurv-NET	Overall	2019-01-12	201902	Overall	2.9	3467.0	25479.0	0.1360728443031516	3.07558			
FluSurv-NET	Overall	2019-01-12	201902	Overall	6.9	3467.0	25479.0	0.1360728443031516	3.07558			
FluSurv-NET	Overall	2019-01-12	201902	Overall	2.4	3467.0	25479.0	0.1360728443031516	3.07558			
FluSurv-NET	Overall	2019-01-12	201902	Overall	2.6	3467.0	25479.0	0.1360728443031516	3.07558			
FluSurv-NET	Overall	2019-01-19	201903	Overall	2.1	3266.0	24680.0	0.13233387358184764	3.3258			
FluSurv-NET	Overall	2019-01-19	201903	Overall	1.9	3266.0	24680.0	0.13233387358184764	3.3258			
FluSurv-NET	Overall	2019-01-19	201903	Overall	2.6	3266.0	24680.0	0.13233387358184764	3.3258			
FluSurv-NET	Overall	2019-01-19	201903	Overall	1.3	3266.0	24680.0	0.13233387358184764	3.3258			
FluSurv-NET	Overall	2019-01-19	201903	Overall	2.5	3266.0	24680.0	0.13233387358184764	3.3258			
FluSurv-NET	Overall	2019-01-19	201903	Overall	3.4	3266.0	24680.0	0.13233387358184764	3.3258			
FluSurv-NET	Overall	2019-01-19	201903	Overall	2.2	3266.0	24680.0	0.13233387358184764	3.3258			
FluSurv-NET	Overall	2019-01-19	201903	Overall	2.1	3266.0	24680.0	0.13233387358184764	3.3258			
FluSurv-NET	Overall	2019-01-26	201904	Overall	2.3	3261.0	27516.0	0.118512865242041	3.79773			
FluSurv-NET	Overall	2019-01-26	201904	Overall	2.1	3261.0	27516.0	0.118512865242041	3.79773			
FluSurv-NET	Overall	2019-01-26	201904	Overall	2.6	3261.0	27516.0	0.118512865242041	3.79773			
FluSurv-NET	Overall	2019-01-26	201904	Overall	1.6	3261.0	27516.0	0.118512865242041	3.79773			
FluSurv-NET	Overall	2019-01-26	201904	Overall	2.3	3261.0	27516.0	0.118512865242041	3.79773			
FluSurv-NET	Overall	2019-01-26	201904	Overall	2.9	3261.0	27516.0	0.118512865242041	3.79773			
FluSurv-NET	Overall	2019-01-26	201904	Overall	2.2	3261.0	27516.0	0.118512865242041	3.79773			
FluSurv-NET	Overall	2019-01-26	201904	Overall	2.5	3261.0	27516.0	0.118512865242041	3.79773			
FluSurv-NET	Overall	2019-02-02	201905	Overall	3.0	3252.0	27766.0	0.11712165958366347	4.34227			
FluSurv-NET	Overall	2019-02-02	201905	Overall	2.9	3252.0	27766.0	0.11712165958366347	4.34227			
FluSurv-NET	Overall	2019-02-02	201905	Overall	3.6	3252.0	27766.0	0.11712165958366347	4.34227			
FluSurv-NET	Overall	2019-02-02	201905	Overall	1.5	3252.0	27766.0	0.11712165958366347	4.34227			
FluSurv-NET	Overall	2019-02-02	201905	Overall	2.2	3252.0	27766.0	0.11712165958366347	4.34227			
FluSurv-NET	Overall	2019-02-02	201905	Overall	3.9	3252.0	27766.0	0.11712165958366347	4.34227			
FluSurv-NET	Overall	2019-02-02	201905	Overall	3.1	3252.0	27766.0	0.11712165958366347	4.34227			
FluSurv-NET	Overall	2019-02-02	201905	Overall	2.8	3252.0	27766.0	0.11712165958366347	4.34227			
FluSurv-NET	Overall	2019-02-09	201906	Overall	3.5	3197.0	30162.0	0.10599429746038061	4.86953			
FluSurv-NET	Overall	2019-02-09	201906	Overall	3.3	3197.0	30162.0	0.10599429746038061	4.86953			
FluSurv-NET	Overall	2019-02-09	201906	Overall	4.8	3197.0	30162.0	0.10599429746038061	4.86953			
FluSurv-NET	Overall	2019-02-09	201906	Overall	1.1	3197.0	30162.0	0.10599429746038061	4.86953			
FluSurv-NET	Overall	2019-02-09	201906	Overall	2.6	3197.0	30162.0	0.10599429746038061	4.86953			
FluSurv-NET	Overall	2019-02-09	201906	Overall	5.4	3197.0	30162.0	0.10599429746038061	4.86953			
FluSurv-NET	Overall	2019-02-09	201906	Overall	3.3	3197.0	30162.0	0.10599429746038061	4.86953			
FluSurv-NET	Overall	2019-02-09	201906	Overall	3.6	3197.0	30162.0	0.10599429746038061	4.86953			
FluSurv-NET	Overall	2019-02-16	201907	Overall	3.8	2758.0	27421.0	0.10057984756208745	5.03689			
FluSurv-NET	Overall	2019-02-16	201907	Overall	3.8	2758.0	27421.0	0.10057984756208745	5.03689			
FluSurv-NET	Overall	2019-02-16	201907	Overall	4.8	2758.0	27421.0	0.10057984756208745	5.03689			
FluSurv-NET	Overall	2019-02-16	201907	Overall	2.3	2758.0	27421.0	0.10057984756208745	5.03689			
FluSurv-NET	Overall	2019-02-16	201907	Overall	2.4	2758.0	27421.0	0.10057984756208745	5.03689			
FluSurv-NET	Overall	2019-02-16	201907	Overall	5.4	2758.0	27421.0	0.10057984756208745	5.03689			
FluSurv-NET	Overall	2019-02-16	201907	Overall	3.6	2758.0	27421.0	0.10057984756208745	5.03689			
FluSurv-NET	Overall	2019-02-16	201907	Overall	4.1	2758.0	27421.0	0.10057984756208745	5.03689			
FluSurv-NET	Overall	2019-02-23	201908	Overall	4.6	2612.0	28187.0	0.09266683222762266	4.8812			
FluSurv-NET	Overall	2019-02-23	201908	Overall	4.6	2612.0	28187.0	0.09266683222762266	4.8812			
FluSurv-NET	Overall	2019-02-23	201908	Overall	6.0	2612.0	28187.0	0.09266683222762266	4.8812			
FluSurv-NET	Overall	2019-02-23	201908	Overall	2.2	2612.0	28187.0	0.09266683222762266	4.8812			
FluSurv-NET	Overall	2019-02-23	201908	Overall	2.7	2612.0	28187.0	0.09266683222762266	4.8812			
FluSurv-NET	Overall	2019-02-23	201908	Overall	8.8	2612.0	28187.0	0.09266683222762266	4.8812			
FluSurv-NET	Overall	2019-02-23	201908	Overall	4.4	2612.0	28187.0	0.09266683222762266	4.8812			
FluSurv-NET	Overall	2019-02-23	201908	Overall	4.8	2612.0	28187.0	0.09266683222762266	4.8812			
FluSurv-NET	Overall	2019-03-02	201909	Overall	4.6	2248.0	28342.0	0.0793169148260532	4.54791			
FluSurv-NET	Overall	2019-03-02	201909	Overall	4.7	2248.0	28342.0	0.0793169148260532	4.54791			
FluSurv-NET	Overall	2019-03-02	201909	Overall	5.3	2248.0	28342.0	0.0793169148260532	4.54791			
FluSurv-NET	Overall	2019-03-02	201909	Overall	2.9	2248.0	28342.0	0.0793169148260532	4.54791			
FluSurv-NET	Overall	2019-03-02	201909	Overall	3.0	2248.0	28342.0	0.0793169148260532	4.54791			
FluSurv-NET	Overall	2019-03-02	201909	Overall	2.5	2248.0	28342.0	0.0793169148260532	4.54791			
FluSurv-NET	Overall	2019-03-02	201909	Overall	4.6	2248.0	28342.0	0.0793169148260532	4.54791			
FluSurv-NET	Overall	2019-03-02	201909	Overall	4.6	2248.0	28342.0	0.0793169148260532	4.54791			
FluSurv-NET	Overall	2019-03-09	201910	Overall	5.2	1978.0	28567.0	0.0692407323135086	4.3762			
FluSurv-NET	Overall	2019-03-09	201910	Overall	5.2	1978.0	28567.0	0.0692407323135086	4.3762			
FluSurv-NET	Overall	2019-03-09	201910	Overall	6.5	1978.0	28567.0	0.0692407323135086	4.3762			
FluSurv-NET	Overall	2019-03-09	201910	Overall	2.8	1978.0	28567.0	0.0692407323135086	4.3762			
FluSurv-NET	Overall	2019-03-09	201910	Overall	3.6	1978.0	28567.0	0.0692407323135086	4.3762			
FluSurv-NET	Overall	2019-03-09	201910	Overall	6.4	1978.0	28567.0	0.0692407323135086	4.3762			
FluSurv-NET	Overall	2019-03-09	201910	Overall	5.3	1978.0	28567.0	0.0692407323135086	4.3762			
FluSurv-NET	Overall	2019-03-09	201910	Overall	5.2	1978.0	28567.0	0.0692407323135086	4.3762			
FluSurv-NET	Overall	2019-03-16	201911	Overall	5.5	1837.0	29271.0	0.06275836151822622	4.22692			
FluSurv-NET	Overall	2019-03-16	201911	Overall	5.9	1837.0	29271.0	0.06275836151822622	4.22692			
FluSurv-NET	Overall	2019-03-16	201911	Overall	5.9	1837.0	29271.0	0.06275836151822622	4.22692			
FluSurv-NET	Overall	2019-03-16	201911	Overall	2.5	1837.0	29271.0	0.06275836151822622	4.22692			
FluSurv-NET	Overall	2019-03-16	201911	Overall	3.0	1837.0	29271.0	0.06275836151822622	4.22692			
FluSurv-NET	Overall	2019-03-16	201911	Overall	2.9	1837.0	29271.0	0.06275836151822622	4.22692			
FluSurv-NET	Overall	2019-03-16	201911	Overall	5.2	1837.0	29271.0	0.06275836151822622	4.22692			
FluSurv-NET	Overall	2019-03-16	201911	Overall	5.8	1837.0	29271.0	0.06275836151822622	4.22692			
FluSurv-NET	Overall	2019-03-23	201912	Overall	4.8	1529.0	27846.0	0.05490914314443726	3.68251			
FluSurv-NET	Overall	2019-03-23	201912	Overall	5.1	1529.0	27846.0	0.05490914314443726	3.68251			
FluSurv-NET	Overall	2019-03-23	201912	Overall	5.3	1529.0	27846.0	0.05490914314443726	3.68251			
FluSurv-NET	Overall	2019-03-23	201912	Overall	2.2	1529.0	27846.0	0.05490914314443726	3.68251			
FluSurv-NET	Overall	2019-03-23	201912	Overall	3.3	1529.0	27846.0	0.05490914314443726	3.68251			
FluSurv-NET	Overall	2019-03-23	201912	Overall	5.9	1529.0	27846.0	0.05490914314443726	3.68251			
FluSurv-NET	Overall	2019-03-23	201912	Overall	4.4	1529.0	27846.0	0.05490914314443726	3.68251			
FluSurv-NET	Overall	2019-03-23	201912	Overall	5.2	1529.0	27846.0	0.05490914314443726	3.68251			
FluSurv-NET	Overall	2019-03-30	201913	Overall	3.6	1259.0	25207.0	0.0499464434482485	3.08559			
FluSurv-NET	Overall	2019-03-30	201913	Overall	3.6	1259.0	25207.0	0.0499464434482485	3.08559			
FluSurv-NET	Overall	2019-03-30	201913	Overall	4.7	1259.0	25207.0	0.0499464434482485	3.08559			
FluSurv-NET	Overall	2019-03-30	201913	Overall	1.1	1259.0	25207.0	0.0499464434482485	3.08559			
FluSurv-NET	Overall	2019-03-30	201913	Overall	2.0	1259.0	25207.0	0.0499464434482485	3.08559			
FluSurv-NET	Overall	2019-03-30	201913	Overall	2.5	1259.0	25207.0	0.0499464434482485	3.08559			
FluSurv-NET	Overall	2019-03-30	201913	Overall	3.2	1259.0	25207.0	0.0499464434482485	3.08559			
FluSurv-NET	Overall	2019-03-30	201913	Overall	3.9	1259.0	25207.0	0.0499464434482485	3.08559			
FluSurv-NET	Overall	2019-04-06	201914	Overall	2.7	843.0	21510.0	0.039191073919107394	2.69831			
FluSurv-NET	Overall	2019-04-06	201914	Overall	2.8	843.0	21510.0	0.039191073919107394	2.69831			
FluSurv-NET	Overall	2019-04-06	201914	Overall	2.9	843.0	21510.0	0.039191073919107394	2.69831			
FluSurv-NET	Overall	2019-04-06	201914	Overall	1.0	843.0	21510.0	0.039191073919107394	2.69831			
FluSurv-NET	Overall	2019-04-06	201914	Overall	1.7	843.0	21510.0	0.039191073919107394	2.69831			
FluSurv-NET	Overall	2019-04-06	201914	Overall	2.0	843.0	21510.0	0.039191073919107394	2.69831			
FluSurv-NET	Overall	2019-04-06	201914	Overall	2.5	843.0	21510.0	0.039191073919107394	2.69831			
FluSurv-NET	Overall	2019-04-06	201914	Overall	2.9	843.0	21510.0	0.039191073919107394	2.69831			
FluSurv-NET	Overall	2019-04-13	201915	Overall	1.8	648.0	19141.0	0.0338540306149104	2.28676			
FluSurv-NET	Overall	2019-04-13	201915	Overall	1.9	648.0	19141.0	0.0338540306149104	2.28676			
FluSurv-NET	Overall	2019-04-13	201915	Overall	2.4	648.0	19141.0	0.0338540306149104	2.28676			
FluSurv-NET	Overall	2019-04-13	201915	Overall	0.5	648.0	19141.0	0.0338540306149104	2.28676			
FluSurv-NET	Overall	2019-04-13	201915	Overall	0.7	648.0	19141.0	0.0338540306149104	2.28676			
FluSurv-NET	Overall	2019-04-13	201915	Overall	1.5	648.0	19141.0	0.0338540306149104	2.28676			
FluSurv-NET	Overall	2019-04-13	201915	Overall	1.6	648.0	19141.0	0.0338540306149104	2.28676			
FluSurv-NET	Overall	2019-04-13	201915	Overall	2.0	648.0	19141.0	0.0338540306149104	2.28676			
FluSurv-NET	Overall	2019-04-20	201916	Overall	1.1	549.0	17641.0	0.031120684768437164	2.01217			
FluSurv-NET	Overall	2019-04-20	201916	Overall	1.1	549.0	17641.0	0.031120684768437164	2.01217			
FluSurv-NET	Overall	2019-04-20	201916	Overall	1.5	549.0	17641.0	0.031120684768437164	2.01217			
FluSurv-NET	Overall	2019-04-20	201916	Overall	0.4	549.0	17641.0	0.031120684768437164	2.01217			
FluSurv-NET	Overall	2019-04-20	201916	Overall	0.8	549.0	17641.0	0.031120684768437164	2.01217			
FluSurv-NET	Overall	2019-04-20	201916	Overall	1.5	549.0	17641.0	0.031120684768437164	2.01217			
FluSurv-NET	Overall	2019-04-20	201916	Overall	1.0	549.0	17641.0	0.031120684768437164	2.01217			
FluSurv-NET	Overall	2019-04-20	201916	Overall	1.2	549.0	17641.0	0.031120684768437164	2.01217			
FluSurv-NET	Overall	2019-04-27	201917	Overall	0.6	437.0	16222.0	0.026938725188016273	1.71323			
FluSurv-NET	Overall	2019-04-27	201917	Overall	0.6	437.0	16222.0	0.026938725188016273	1.71323			
FluSurv-NET	Overall	2019-04-27	201917	Overall	0.7	437.0	16222.0	0.026938725188016273	1.71323			
FluSurv-NET	Overall	2019-04-27	201917	Overall	0.4	437.0	16222.0	0.026938725188016273	1.71323			
FluSurv-NET	Overall	2019-04-27	201917	Overall	0.3	437.0	16222.0	0.026938725188016273	1.71323			
FluSurv-NET	Overall	2019-04-27	201917	Overall	0.0	437.0	16222.0	0.026938725188016273	1.71323			
FluSurv-NET	Overall	2019-04-27	201917	Overall	0.5	437.0	16222.0	0.026938725188016273	1.71323			
FluSurv-NET	Overall	2019-04-27	201917	Overall	0.7	437.0	16222.0	0.026938725188016273	1.71323			
FluSurv-NET	Overall	2019-05-04	201918	Overall	0.2	297.0	14437.0	0.02057214102652906	1.56678			
FluSurv-NET	Overall	2019-05-04	201918	Overall	0.2	297.0	14437.0	0.02057214102652906	1.56678			
FluSurv-NET	Overall	2019-05-04	201918	Overall	0.2	297.0	14437.0	0.02057214102652906	1.56678			
FluSurv-NET	Overall	2019-05-04	201918	Overall	0.1	297.0	14437.0	0.02057214102652906	1.56678			
FluSurv-NET	Overall	2019-05-04	201918	Overall	0.1	297.0	14437.0	0.02057214102652906	1.56678			
FluSurv-NET	Overall	2019-05-04	201918	Overall	0.0	297.0	14437.0	0.02057214102652906	1.56678			
FluSurv-NET	Overall	2019-05-04	201918	Overall	0.2	297.0	14437.0	0.02057214102652906	1.56678			
FluSurv-NET	Overall	2019-05-04	201918	Overall	0.3	297.0	14437.0	0.02057214102652906	1.56678			
FluSurv-NET	Overall	2019-10-05	201940	Overall	0.1	406.0	13859.0	0.029295042932390505	1.49002			
FluSurv-NET	Overall	2019-10-05	201940	Overall	0.1	406.0	13859.0	0.029295042932390505	1.49002			
FluSurv-NET	Overall	2019-10-05	201940	Overall	0.1	406.0	13859.0	0.029295042932390505	1.49002			
FluSurv-NET	Overall	2019-10-05	201940	Overall	0.2	406.0	13859.0	0.029295042932390505	1.49002			
FluSurv-NET	Overall	2019-10-05	201940	Overall	0.1	406.0	13859.0	0.029295042932390505	1.49002			
FluSurv-NET	Overall	2019-10-05	201940	Overall	0.0	406.0	13859.0	0.029295042932390505	1.49002			
FluSurv-NET	Overall	2019-10-05	201940	Overall	0.1	406.0	13859.0	0.029295042932390505	1.49002			
FluSurv-NET	Overall	2019-10-05	201940	Overall	0.1	406.0	13859.0	0.029295042932390505	1.49002			
FluSurv-NET	Overall	2019-10-12	201941	Overall	0.1	392.0	15134.0	0.025901942645698426	1.59192			
FluSurv-NET	Overall	2019-10-12	201941	Overall	0.1	392.0	15134.0	0.025901942645698426	1.59192			
FluSurv-NET	Overall	2019-10-12	201941	Overall	0.3	392.0	15134.0	0.025901942645698426	1.59192			
FluSurv-NET	Overall	2019-10-12	201941	Overall	0.1	392.0	15134.0	0.025901942645698426	1.59192			
FluSurv-NET	Overall	2019-10-12	201941	Overall	0.1	392.0	15134.0	0.025901942645698426	1.59192			
FluSurv-NET	Overall	2019-10-12	201941	Overall	0.0	392.0	15134.0	0.025901942645698426	1.59192			
FluSurv-NET	Overall	2019-10-12	201941	Overall	0.1	392.0	15134.0	0.025901942645698426	1.59192			
FluSurv-NET	Overall	2019-10-12	201941	Overall	0.1	392.0	15134.0	0.025901942645698426	1.59192			
